ticket_id,ticket_text,category,environment,env_criticality,escalation_count,sla_breach_risk,repeat_incident,response_time_min,affected_users,priority
INC101828,Database Cluster experiencing delay in storage layer,Storage,Production,4,0,0.34,1,146,10,P3
INC101829,Reporting experiencing slow in application layer,Application,Staging,2,2,0.47,1,17,518,P2
INC101830,Web Portal experiencing delay in storage layer,Storage,Production,4,1,0.4,0,64,18,P3
INC101831,VPN experiencing low impact in network layer,Network,Development,1,1,0.37,0,175,14,P3
INC101832,Email Service experiencing workaround available in storage layer,Storage,Staging,2,1,0.41,0,236,18,P3
INC101833,Web Portal experiencing how to in database layer,Database,Development,1,0,0.04,0,451,2,P4
INC101834,Database Cluster experiencing revenue impact in database layer,Database,Staging,2,3,0.76,1,4,2127,P1
INC101835,Reporting experiencing minor issue in storage layer,Storage,Development,1,1,0.26,0,182,28,P3
INC101836,API Gateway experiencing low impact in application layer,Application,Staging,2,1,0.11,1,99,14,P3
INC101837,API Gateway experiencing low impact in security layer,Security,Production,4,1,0.25,1,207,41,P3
INC101838,Reporting experiencing warning in security layer,Security,Production,4,1,0.37,1,172,3,P3
INC101839,Web Portal experiencing intermittent in network layer,Network,Development,1,2,0.59,1,36,109,P2
INC101840,File Storage experiencing intermittent in application layer,Application,DR,3,3,0.66,1,39,266,P2
INC101841,Reporting experiencing delay in database layer,Database,Staging,2,1,0.19,0,80,10,P3
INC101842,Reporting experiencing errors increasing in storage layer,Storage,Staging,2,3,0.69,0,28,381,P2
INC101843,Reporting experiencing how to in security layer,Security,Production,4,0,0.15,0,432,4,P4
INC101844,VPN experiencing low priority in storage layer,Storage,Development,1,0,0.05,0,180,1,P4
INC101845,Reporting experiencing breach in network layer,Network,Development,1,7,0.74,1,14,950,P1
INC101846,Payment Gateway experiencing degraded in network layer,Network,Production,4,3,0.71,0,46,209,P2
INC101847,Web Portal experiencing delay in security layer,Security,Development,1,1,0.3,1,146,26,P3
INC101848,Payment Gateway experiencing minor issue in network layer,Network,Development,1,1,0.19,1,87,16,P3
INC101849,Email Service experiencing revenue impact in database layer,Database,Development,1,5,1.0,1,4,2384,P1
INC101850,Payment Gateway experiencing high latency in security layer,Security,Staging,2,2,0.53,0,50,524,P2
INC101851,Email Service experiencing degraded in database layer,Database,DR,3,1,0.44,1,44,181,P2
INC101852,VPN experiencing warning in database layer,Database,Staging,2,1,0.14,1,112,33,P3
INC101853,API Gateway experiencing high latency in storage layer,Storage,Development,1,2,0.51,1,54,317,P2
INC101854,File Storage experiencing warning in network layer,Network,DR,3,0,0.11,0,206,59,P3
INC101855,Email Service experiencing low priority in application layer,Application,DR,3,0,0.06,0,277,3,P4
INC101856,API Gateway experiencing request in network layer,Network,Staging,2,0,0.02,0,255,3,P4
INC101857,Database Cluster experiencing non-critical in application layer,Application,DR,3,0,0.14,0,44,43,P3
INC101858,Payment Gateway experiencing workaround available in security layer,Security,DR,3,1,0.27,0,57,48,P3
INC101859,Reporting experiencing failover in network layer,Network,Staging,2,1,0.65,0,32,332,P2
INC101860,VPN experiencing documentation in network layer,Network,Development,1,0,0.0,0,293,1,P4
INC101861,Email Service experiencing warning in application layer,Application,DR,3,0,0.36,1,228,7,P3
INC101862,Payment Gateway experiencing how to in network layer,Network,Staging,2,0,0.09,0,405,1,P4
INC101863,API Gateway experiencing delay in network layer,Network,Staging,2,1,0.43,1,176,39,P3
INC101864,Email Service experiencing delay in application layer,Application,Production,4,1,0.1,0,101,26,P3
INC101865,Auth Service experiencing request in security layer,Security,Production,4,0,0.15,0,393,1,P4
INC101866,Database Cluster experiencing minor issue in network layer,Network,Development,1,0,0.15,1,226,28,P3
INC101867,Email Service experiencing low impact in application layer,Application,Development,1,0,0.27,1,88,46,P3
INC101868,Reporting experiencing question in storage layer,Storage,Staging,2,0,0.03,0,251,2,P4
INC101869,Payment Gateway experiencing no impact in database layer,Database,Staging,2,0,0.07,0,347,4,P4
INC101870,File Storage experiencing some users affected in security layer,Security,Staging,2,2,0.55,0,55,351,P2
INC101871,API Gateway experiencing high latency in network layer,Network,DR,3,3,0.47,0,13,252,P2
INC101872,Payment Gateway experiencing low priority in application layer,Application,Staging,2,0,0.01,0,328,0,P4
INC101873,VPN experiencing how to in application layer,Application,Development,1,0,0.07,0,456,3,P4
INC101874,Payment Gateway experiencing intermittent in application layer,Application,Staging,2,2,0.48,0,40,237,P2
INC101875,Email Service experiencing low priority in application layer,Application,DR,3,0,0.0,0,146,4,P4
INC101876,Web Portal experiencing production down in network layer,Network,Production,4,7,0.85,0,12,503,P1
INC101877,Auth Service experiencing enhancement in security layer,Security,Development,1,0,0.04,0,264,0,P4
INC101878,Auth Service experiencing slow in database layer,Database,DR,3,3,0.75,0,27,479,P2
INC101879,Email Service experiencing degraded in network layer,Network,Production,4,1,0.73,1,58,272,P2
INC101880,Payment Gateway experiencing errors increasing in network layer,Network,DR,3,3,0.7,1,23,499,P2
INC101881,VPN experiencing minor issue in network layer,Network,Production,4,0,0.31,0,60,14,P3
INC101882,VPN experiencing slow in database layer,Database,DR,3,3,0.56,0,50,449,P2
INC101883,File Storage experiencing slow in security layer,Security,Staging,2,3,0.63,0,39,58,P2
INC101884,Database Cluster experiencing minor issue in security layer,Security,DR,3,1,0.29,0,147,28,P3
INC101885,Email Service experiencing workaround available in network layer,Network,Staging,2,0,0.45,0,71,23,P3
INC101886,Web Portal experiencing question in database layer,Database,Production,4,0,0.0,0,286,0,P4
INC101887,Email Service experiencing single user in database layer,Database,Development,1,1,0.14,0,208,57,P3
INC101888,Reporting experiencing documentation in database layer,Database,Production,4,0,0.09,0,100,0,P4
INC101889,Payment Gateway experiencing high latency in database layer,Database,DR,3,3,0.69,1,38,59,P2
INC101890,Database Cluster experiencing inquiry in storage layer,Storage,Development,1,0,0.04,0,187,2,P4
INC101891,Auth Service experiencing high latency in storage layer,Storage,DR,3,2,0.58,0,10,60,P2
INC101892,API Gateway experiencing partial outage in database layer,Database,DR,3,2,0.63,0,14,411,P2
INC101893,VPN experiencing question in network layer,Network,DR,3,0,0.03,0,137,1,P4
INC101894,Reporting experiencing failover in database layer,Database,Staging,2,2,0.67,0,20,161,P2
INC101895,Payment Gateway experiencing some users affected in network layer,Network,Staging,2,1,0.65,0,12,307,P2
INC101896,API Gateway experiencing warning in application layer,Application,Development,1,1,0.3,0,145,49,P3
INC101897,Auth Service experiencing low impact in security layer,Security,Production,4,0,0.42,0,179,11,P3
INC101898,VPN experiencing failover in application layer,Application,Development,1,1,0.41,0,37,63,P2
INC101899,Email Service experiencing delay in network layer,Network,DR,3,1,0.21,1,69,43,P3
INC101900,Payment Gateway experiencing single user in network layer,Network,DR,3,0,0.19,1,30,13,P3
INC101901,Email Service experiencing delay in storage layer,Storage,Staging,2,0,0.17,1,60,51,P3
INC101902,Web Portal experiencing outage in storage layer,Storage,Production,4,3,0.92,1,9,4637,P1
INC101903,File Storage experiencing warning in network layer,Network,Development,1,1,0.11,1,190,10,P3
INC101904,Database Cluster experiencing documentation in database layer,Database,Development,1,0,0.0,0,478,2,P4
INC101905,Payment Gateway experiencing degraded in security layer,Security,Development,1,3,0.47,1,42,412,P2
INC101906,API Gateway experiencing no impact in application layer,Application,Development,1,0,0.02,0,259,1,P4
INC101907,Email Service experiencing minor issue in database layer,Database,Development,1,1,0.14,0,32,53,P3
INC101908,Database Cluster experiencing minor issue in security layer,Security,Development,1,0,0.25,1,119,25,P3
INC101909,API Gateway experiencing non-critical in application layer,Application,DR,3,1,0.27,1,235,54,P3
INC101910,API Gateway experiencing inquiry in network layer,Network,Production,4,0,0.12,0,170,1,P4
INC101911,Reporting experiencing errors increasing in network layer,Network,Staging,2,2,0.6,1,35,211,P2
INC101912,API Gateway experiencing enhancement in storage layer,Storage,Production,4,0,0.08,0,469,4,P4
INC101913,API Gateway experiencing workaround available in network layer,Network,Staging,2,0,0.27,0,112,42,P3
INC101914,VPN experiencing degraded in network layer,Network,Production,4,1,0.54,1,46,146,P2
INC101915,Reporting experiencing production down in application layer,Application,Production,4,5,0.94,0,4,3296,P1
INC101916,Web Portal experiencing degraded in storage layer,Storage,Production,4,1,0.52,1,16,327,P2
INC101917,Reporting experiencing question in storage layer,Storage,Development,1,0,0.02,0,194,1,P4
INC101918,File Storage experiencing low priority in database layer,Database,Production,4,0,0.11,0,246,1,P4
INC101919,VPN experiencing no impact in network layer,Network,Production,4,0,0.08,0,359,1,P4
INC101920,Auth Service experiencing minor issue in application layer,Application,DR,3,1,0.31,0,175,20,P3
INC101921,VPN experiencing single user in database layer,Database,Production,4,0,0.2,0,126,5,P3
INC101922,Payment Gateway experiencing low priority in network layer,Network,DR,3,0,0.15,0,105,2,P4
INC101923,Reporting experiencing workaround available in network layer,Network,Production,4,1,0.34,1,225,12,P3
INC101924,VPN experiencing errors increasing in security layer,Security,Development,1,1,0.5,1,28,319,P2
INC101925,Database Cluster experiencing partial outage in security layer,Security,Development,1,2,0.73,0,54,551,P2
INC101926,VPN experiencing down in storage layer,Storage,Development,1,3,0.9,1,5,3594,P1
INC101927,Reporting experiencing question in application layer,Application,Development,1,0,0.03,0,296,3,P4
INC101928,Auth Service experiencing no impact in network layer,Network,Staging,2,0,0.11,0,424,3,P4
INC101929,VPN experiencing inquiry in application layer,Application,DR,3,0,0.03,0,134,2,P4
INC101930,Web Portal experiencing security incident in application layer,Application,Development,1,5,0.96,1,9,4810,P1
INC101931,API Gateway experiencing low priority in network layer,Network,Development,1,0,0.09,0,293,2,P4
INC101932,Payment Gateway experiencing non-critical in storage layer,Storage,DR,3,0,0.41,0,94,43,P3
INC101933,Web Portal experiencing all users affected in storage layer,Storage,Production,4,6,0.71,1,3,2624,P1
INC101934,Email Service experiencing workaround available in network layer,Network,Production,4,1,0.21,1,59,10,P3
INC101935,API Gateway experiencing minor issue in security layer,Security,Development,1,1,0.2,0,88,39,P3
INC101936,API Gateway experiencing critical in security layer,Security,Staging,2,6,0.75,1,14,800,P1
INC101937,VPN experiencing errors increasing in network layer,Network,Development,1,3,0.68,1,13,556,P2
INC101938,Reporting experiencing request in storage layer,Storage,Production,4,0,0.01,0,422,3,P4
INC101939,VPN experiencing high latency in database layer,Database,DR,3,3,0.45,0,26,110,P2
INC101940,Email Service experiencing question in database layer,Database,Production,4,0,0.09,0,93,1,P4
INC101941,Database Cluster experiencing warning in database layer,Database,Staging,2,0,0.17,1,166,19,P3
INC101942,Web Portal experiencing low impact in application layer,Application,DR,3,0,0.26,0,233,48,P3
INC101943,Web Portal experiencing low priority in database layer,Database,Production,4,0,0.07,0,136,2,P4
INC101944,API Gateway experiencing errors increasing in network layer,Network,Staging,2,2,0.57,1,56,549,P2
INC101945,Web Portal experiencing documentation in application layer,Application,Staging,2,0,0.01,0,402,2,P4
INC101946,Email Service experiencing non-critical in database layer,Database,Production,4,0,0.39,0,174,32,P3
INC101947,Email Service experiencing outage in storage layer,Storage,DR,3,3,0.91,1,11,3501,P1
INC101948,API Gateway experiencing minor issue in security layer,Security,DR,3,0,0.15,0,127,24,P3
INC101949,Email Service experiencing warning in network layer,Network,Development,1,1,0.39,0,204,39,P3
INC101950,Auth Service experiencing single user in database layer,Database,Production,4,0,0.28,1,120,51,P3
INC101951,Payment Gateway experiencing minor issue in application layer,Application,Staging,2,0,0.33,0,229,54,P3
INC101952,Reporting experiencing some users affected in security layer,Security,Production,4,1,0.63,0,49,495,P2
INC101953,Web Portal experiencing some users affected in security layer,Security,DR,3,1,0.68,1,38,213,P2
INC101954,Web Portal experiencing no impact in network layer,Network,Staging,2,0,0.04,0,406,1,P4
INC101955,Auth Service experiencing errors increasing in network layer,Network,Development,1,3,0.74,1,42,165,P2
INC101956,Email Service experiencing non-critical in security layer,Security,Staging,2,0,0.35,0,39,52,P3
INC101957,File Storage experiencing minor issue in storage layer,Storage,DR,3,1,0.26,0,72,19,P3
